codigo;ex;tabela;descricao;aliqNac;aliqImp;0.0.2
84212300;02;0;Ex 02 - Filtro de óleo lubrificante, não descartável, equipado com elemento filtrante de papel (substituível), para uso em motores de ignição por compressão, com até 2.600 rpm em potência máxima, próprios para colheitadeiras ou tratores agrícolas;28.91;37.25;
84212911;;0;Capilares;26.75;27.35;
84212919;;0;Outros;26.75;27.35;
84212920;;0;Aparelho de osmose inversa;26.75;34.24;
84212930;;0;Filtros-prensa;26.75;34.24;
84212990;;0;Outros;26.75;34.24;
84213100;;0;--Filtros de entrada de ar para motores de ignição por centelha ou por compressão;30.91;39.25;
84213910;;0;Filtros eletrostáticos;26.75;34.24;
84213920;;0;Depuradores por conversão catalítica de gases de escape de veículos;29.42;38.58;
84213930;;0;Concentradores de oxigênio por depuração do ar, com capacidade de saída inferior ou igual a 6 l/min;26.75;27.35;
84213990;;0;Outros;26.75;34.24;
84219110;;0;De secadores de roupa do item 8421.12.10;31.40;40.66;
84219191;;0;Tambores rotativos com pratos ou discos separadores, de peso superior a 300 kg;31.40;32.00;
84219199;;0;Outras;31.40;39.71;
84219910;;0;De aparelhos para filtrar ou depurar gases, da subposição 8421.39;31.40;39.71;
84219920;;0;Dos tipos utilizados em linhas de sangue para hemodiálise;31.40;32.00;
84219991;;0;Cartuchos de membrana de aparelhos de osmose inversa;31.40;32.00;
84219999;;0;Outras;31.40;39.71;
84221100;;0;--Do tipo doméstico;34.69;43.23;
84221900;;0;--Outras;36.11;43.60;
84221900;01;0;Ex 01 – Com capacidade de lavagem superior a 1000 pratos por hora;26.75;34.24;
84222000;;0;-Máquinas e aparelhos para limpar ou secar garrafas ou outros recipientes;26.75;34.24;
84223010;;0;Máquinas e aparelhos para encher, fechar, arrolhar, capsular ou rotular garrafas;26.75;34.24;
84223021;;0;Para encher caixas ou sacos com pó ou grãos;26.75;34.24;
84223022;;0;Para encher e fechar embalagens confeccionadas com papel ou cartão dos subitens 4811.51.22 ou 4811.59.23, mesmo com dispositivo de rotulagem;26.75;27.35;
84223023;;0;Para encher e fechar recipientes tubulares flexíveis (bisnagas), com capacidade superior ou igual a 100 unidades por minuto;26.75;27.35;
84223029;;0;Outros;26.75;34.24;
84223030;;0;Para gaseificar bebidas;26.75;34.24;
84224010;;0;Horizontais, próprias para empacotamento de massas alimentícias longas (comprimento superior a 200 mm) em pacotes tipo almofadas (pillow pack), com capacidade de produção superior a 100 pacotes por minuto e controlador lógico programável (CLP);26.75;27.35;
84224020;;0;Automática, para embalar tubos ou barras de metal, em atados de peso inferior ou igual a 2.000 kg e comprimento inferior ou igual a 12 m;26.75;27.35;
84224030;;0;De empacotar embalagens confeccionadas com papel ou cartão dos subitens 4811.51.22 ou 4811.59.23 em caixas ou bandejas de papel ou cartão dobráveis, com capacidade superior ou igual a 5.000 embalagens por hora;26.75;27.35;
84224090;;0;Outros;26.75;34.24;
84229010;;0;De máquinas de lavar louça, de uso doméstico;34.69;41.86;
84229090;;0;Outras;29.42;36.91;
84231000;;0;"-Balanças para pessoas, incluindo as balanças para bebês; balanças de uso doméstico";32.55;42.50;
84231000;01;0;Ex 01 - De uso doméstico;36.80;46.75;
84232000;;0;-Básculas de pesagem contínua em transportadores;27.45;34.94;
84233011;;0;Com aparelhos periféricos, que constituam unidade funcional;27.45;34.94;
84233019;;0;Outras;27.45;34.94;
84233090;;0;Outras;27.45;34.94;
84238110;;0;De mesa, com dipositivo registrador ou impressor de etiquetas;30.12;37.61;
84238190;;0;Outros;30.12;37.61;
84238200;;0;--De capacidade superior a 30 kg, mas não superior a 5.000 kg;27.45;34.94;
84238900;;0;--Outros;27.45;34.94;
84239010;;0;Pesos;32.55;40.89;
84239021;;0;De aparelhos ou instrumentos da subposição 8423.10;32.55;40.89;
84239029;;0;Outras;32.55;40.04;
84241000;;0;-Extintores, mesmo carregados;30.91;39.25;
84242000;;0;-Pistolas aerográficas e aparelhos semelhantes;29.42;36.91;
84243010;;0;Máquinas e aparelhos de desobstrução de tubulação ou de limpeza, por jato de água;26.75;34.24;
84243020;;0;De jato de areia própria para desgaste localizado de peças de vestuário;26.75;27.35;
84243030;;0;Perfuradoras por jato de água com pressão de trabalho máxima superior ou igual a 10 MPa;26.75;27.35;
84243090;;0;Outros;26.75;34.24;
84248111;;0;Aparelhos manuais;26.75;35.09;
84248119;;0;Outros;26.75;34.24;
84248121;;0;Por aspersão;26.75;34.24;
84248129;;0;Outros;26.75;34.24;
84248190;;0;Outros;26.75;34.24;
84248910;;0;Aparelhos de pulverização constituídos por botão de pressão com bocal (tampa “spray”), válvula do tipo aerossol, junta de estanqueidade (junta de canopla) e tubo de imersão, montados sobre um corpo metálico (canopla), dos tipos utilizados para serem monta;29.42;37.76;
84248920;;0;Aparelhos automáticos para projetar lubrificantes sobre pneumáticos, contendo uma estação de secagem por ar pré-aquecido e dispositivos para agarrar e movimentar pneumáticos;29.42;30.02;
84248990;;0;Outros;29.42;36.91;
84249010;;0;De aparelhos da subposição 8424.10 ou do subitem 8424.81.11;29.42;36.91;
84249090;;0;Outras;29.42;36.91;
84251100;;0;--De motor elétrico;27.45;34.94;
84251910;;0;Talhas, cadernais e moitões, manuais;27.45;35.79;
84251990;;0;Outros;27.45;34.94;
84253110;;0;Com capacidade inferior ou igual a 100 t;27.45;34.94;
84253190;;0;Outros;27.45;34.94;
84253910;;0;Com capacidade inferior ou igual a 100 t;27.45;34.94;
84253990;;0;Outros;27.45;34.94;
84254100;;0;--Elevadores fixos de veículos, para garagens (oficinas);27.45;34.94;
84254200;;0;--Outros macacos, hidráulicos;27.45;36.61;
84254910;;0;Manuais;30.12;38.46;
84254990;;0;Outros;30.12;37.61;
84261100;;0;--Pontes e vigas, rolantes, de suportes fixos;27.45;34.94;
84261200;;0;--Pórticos móveis de pneumáticos e carros-pórticos;27.45;34.94;
84261900;;0;--Outros;27.45;34.94;
84262000;;0;-Guindastes de torre;27.45;34.94;
84263000;;0;-Guindastes de pórtico;27.45;34.94;
84264110;;0;Com deslocamento em sentido longitudinal, transversal e diagonal (tipo caranguejo) com capacidade de carga superior ou igual a 60 t;27.45;28.05;
84264190;;0;Outros;27.45;34.94;
84264910;;0;De lagartas, com capacidade de elevação superior ou igual a 70 t;27.45;28.05;
84264990;;0;Outros;27.45;34.94;
84269100;;0;--Próprios para serem montados em veículos rodoviários;27.45;34.94;
84269900;;0;--Outros;27.45;34.94;
84271011;;0;De capacidade de carga superior a 6,5 t;27.45;34.94;
84271019;;0;Outras;26.75;34.24;
84271090;;0;Outros;27.45;34.94;
84272010;;0;Empilhadeiras com capacidade de carga superior a 6,5 t;26.75;34.24;
84272090;;0;Outros;26.75;34.24;
84279000;;0;-Outros;27.45;34.94;
84281000;;0;-Elevadores e monta-cargas;26.75;34.24;
84282010;;0;Transportadores tubulares (transvasadores) móveis, acionados com motor de potência superior a 90 kW (120 HP);27.45;34.94;
84282090;;0;Outros;27.45;34.94;
84283100;;0;--Especialmente concebidos para uso subterrâneo;27.45;34.94;
84283200;;0;--Outros, de caçamba;27.45;34.94;
84283300;;0;--Outros, de tira ou correia;27.45;34.94;
84283910;;0;De correntes;27.45;34.94;
84283920;;0;De rolos motores;27.45;34.94;
84283930;;0;De pinças laterais, do tipo dos utilizados para o transporte de jornais;27.45;28.05;
84283990;;0;Outros;27.45;34.94;
84284000;;0;-Escadas e tapetes, rolantes;31.85;39.34;
84286000;;0;"-Teleféricos (incluindo as telecadeiras e os telesquis); mecanismos de tração para funiculares";27.45;34.94;
84286000;01;0;Ex 01 - Telecadeiras e telesquis;32.55;40.04;
84289010;;0;Do tipo dos utilizados para desembarque de botes salva-vidas, motorizados ou providos de dispositivo de compensação de inclinação;27.45;34.94;
84289020;;0;Transportadores-elevadores (transelevadores) automáticos, de deslocamento horizontal sobre guias;27.45;28.05;
84289030;;0;Máquina para formação de pilhas de jornais, dispostos em sentido alternado, de capacidade superior ou igual a 80.000 exemplares/h;27.45;28.05;
84289090;;0;Outros;27.45;34.94;
84291110;;0;De potência no volante superior ou igual a 387,76 kW (520 HP);27.45;28.05;
84291190;;0;Outros;26.75;32.45;
84291910;;0;Bulldozers de potência no volante superior ou igual a 234,90 kW (315 HP);27.45;28.05;
84291990;;0;Outros;27.45;33.15;
84292010;;0;Motoniveladores articulados, de potência no volante superior ou igual a 205,07 kW (275 HP);27.45;28.05;
84292090;;0;Outros;26.75;34.24;
84293000;;0;-Raspo-transportadores (scrapers);27.45;33.15;
84294000;;0;-Compactadores e rolos ou cilindros compressores;26.75;34.24;
84295111;;0;Do tipo das utilizadas em minas subterrâneas;27.45;28.05;
84295119;;0;Outras;27.45;34.94;
84295121;;0;De potência no volante superior ou igual a 454,13 kW (609 HP);27.45;28.05;
84295129;;0;Outras;27.45;34.94;
84295191;;0;De potência no volante superior ou igual a 297,5 kW (399 HP);26.75;27.35;
84295192;;0;De potência no volante inferior ou igual a 43,99 kW (59 HP);26.75;27.35;
84295199;;0;Outras;26.75;34.24;
84295211;;0;De potência no volante superior ou igual a 484,7 kW (650 HP);27.45;28.05;
84295212;;0;De potência no volante inferior ou igual a 40,3 kW (54 HP);27.45;28.05;
84295219;;0;Outras;27.45;34.94;
84295220;;0;Infraestruturas motoras, próprias para receber equipamentos das subposições 8430.49, 8430.61 ou 8430.69, mesmo com dispositivo de deslocamento sobre trilhos;27.45;28.05;
84295290;;0;Outras;26.75;34.24;
84295900;;0;--Outros;26.75;34.24;
84301000;;0;-Bate-estacas e arranca-estacas;27.45;34.94;
84302000;;0;-Limpa-neves;30.12;30.72;
84303110;;0;Cortadores de carvão ou de rocha;27.45;28.05;
84303190;;0;Outros;27.45;33.15;
84303910;;0;Cortadores de carvão ou de rocha;27.45;28.05;
84303990;;0;Outras;27.45;33.15;
84304110;;0;Perfuratriz de percussão;27.45;34.94;
84304120;;0;Perfuratriz rotativa;27.45;34.94;
84304130;;0;Máquinas de sondagem, rotativas;27.45;28.05;
84304190;;0;Outras;27.45;34.94;
84304910;;0;Perfuratriz de percussão;27.45;33.15;
84304920;;0;Máquinas de sondagem, rotativas;27.45;28.05;
84304990;;0;Outras;27.45;33.15;
84305000;;0;-Outras máquinas e aparelhos, autopropulsados;27.45;33.15;
84306100;;0;--Máquinas de comprimir ou de compactar;27.45;34.94;
84306911;;0;Com capacidade de carga superior a 4 m3;27.45;28.05;
84306919;;0;Outros;27.45;34.94;
84306990;;0;Outros;27.45;34.94;
84311010;;0;Do item 8425.19.10 ou das subposições 8425.39, 8425.42 ou 8425.49;30.12;38.46;
84311090;;0;Outras;30.12;37.61;
84312011;;0;Autopropulsadas;30.12;37.61;
84312019;;0;De outras empilhadeiras;30.12;37.61;
84312090;;0;Outras;30.12;37.61;
84313110;;0;De elevadores;29.42;36.91;
84313190;;0;Outras;29.42;36.91;
84313900;;0;--Outras;27.45;34.94;
84314100;;0;--Caçambas, mesmo de mandíbulas, pás, ganchos e tenazes;30.12;37.61;
84314200;;0;--Lâminas para bulldozers ou angledozers;30.12;37.61;
84314310;;0;De máquinas de sondagem rotativas;30.12;30.72;
84314390;;0;Outras;30.12;37.61;
84314910;;0;De máquinas ou aparelhos da posição 84.26;30.12;37.61;
84314921;;0;Cabinas;30.12;35.82;
84314922;;0;Lagartas;30.12;37.61;
84314929;;0;Outras;30.12;30.72;
84321000;;0;-Arados e charruas;26.75;34.24;
84322100;;0;--Grades de discos;26.75;34.24;
84322900;;0;--Outros;26.75;34.24;
84323010;;0;Semeadores-adubadores;26.75;34.24;
84323090;;0;Outros;26.75;34.24;
84324000;;0;-Espalhadores de estrume e distribuidores de adubos (fertilizantes);26.75;34.24;
84328000;;0;-Outras máquinas e aparelhos;26.75;34.24;
84328000;01;0;Ex 01- Rolos para gramados;29.42;36.91;
84329000;;0;-Partes;29.42;36.91;
84331100;;0;--Motorizados, cujo dispositivo de corte gira num plano horizontal;30.12;39.28;
84331900;;0;--Outros;30.12;39.28;
84332010;;0;Com dispositivo de acondicionamento em fileiras constituído por rotor de dedos e pente;27.45;34.94;
84332090;;0;Outras;26.75;34.24;
84333000;;0;-Outras máquinas e aparelhos para colher e dispor o feno;27.45;34.94;
84334000;;0;-Enfardadeiras de palha ou de forragem, incluindo as enfardadeiras-apanhadeiras;27.45;34.94;
84335100;;0;--Colheitadeiras combinadas com debulhadoras;26.75;34.24;
84335200;;0;--Outras máquinas e aparelhos para debulha;27.45;34.94;
84335300;;0;--Máquinas para colheita de raízes ou tubérculos;27.45;34.94;
84335911;;0;Com capacidade para trabalhar até dois sulcos de colheita e potência no volante inferior ou igual a 59,7 kW (80 HP);27.45;34.94;
84335919;;0;Outras;27.45;28.05;
84335990;;0;Outros;26.75;34.24;
84336010;;0;Selecionadores de frutas;27.45;34.94;
84336021;;0;Com capacidade superior ou igual a 36.000 ovos por hora;27.45;28.05;
84336029;;0;Outras;27.45;34.94;
84336090;;0;Outras;27.45;34.94;
84339010;;0;De cortadores de grama;30.12;38.46;
84339090;;0;Outras;29.42;36.91;
84339090;01;0;Ex 01 - De colheitadeiras;28.91;36.40;
84341000;;0;-Máquinas de ordenhar;26.75;34.24;
84342010;;0;Para tratamento do leite;26.75;34.24;
84342090;;0;Outros;26.75;34.24;
84349000;;0;-Partes;29.42;36.91;
84351000;;0;-Máquinas e aparelhos;26.75;34.24;
84359000;;0;-Partes;29.42;36.91;
84361000;;0;-Máquinas e aparelhos para preparação de alimentos ou rações para animais;26.75;34.24;
84362100;;0;--Chocadeiras e criadeiras;26.75;34.24;
84362900;;0;--Outros;26.75;34.24;
84368000;;0;-Outras máquinas e aparelhos;26.75;34.24;
84369100;;0;--De máquinas ou aparelhos para avicultura;29.42;36.91;
84369900;;0;--Outras;29.42;36.91;
84371000;;0;-Máquinas para limpeza, seleção ou peneiração de grãos ou de produtos hortícolas secos;26.75;34.24;
84378010;;0;Para trituração ou moagem de grãos;26.75;34.24;
84378090;;0;Outros;26.75;34.24;
84379000;;0;-Partes;29.42;36.91;
84381000;;0;-Máquinas e aparelhos para as indústrias de panificação, pastelaria, bolachas e biscoitos e de massas alimentícias;26.75;34.24;
84382011;;0;Para fabricar bombons de chocolate por moldagem, de capacidade de produção superior ou igual a 150 kg/h;26.75;27.35;
84382019;;0;Outros;26.75;34.24;
84382090;;0;Outros;26.75;34.24;
84383000;;0;-Máquinas e aparelhos para a indústria de açúcar;26.75;34.24;
84384000;;0;-Máquinas e aparelhos para a indústria cervejeira;26.75;34.24;
84385000;;0;-Máquinas e aparelhos para preparação de carnes;26.75;34.24;
84386000;;0;-Máquinas e aparelhos para preparação de frutas ou de produtos hortícolas;26.75;34.24;
84388010;;0;Máquinas para extração de óleo essencial de cítricos;26.75;34.24;
84388020;;0;Automática, para descabeçar, cortar a cauda e eviscerar peixes, com capacidade superior a 350 unidades por minuto;26.75;27.35;
84388090;;0;Outros;26.75;34.24;
84389000;;0;-Partes;29.42;36.91;
84391010;;0;Para tratamento preliminar das matérias primas;26.75;34.24;
84391020;;0;Classificadoras e classificadoras-depuradoras de pasta;26.75;34.24;
84391030;;0;Refinadoras;26.75;34.24;
84391090;;0;Outros;26.75;34.24;
84392000;;0;-Máquinas e aparelhos para fabricação de papel ou cartão;26.75;34.24;
84393010;;0;Bobinadoras-esticadoras;26.75;34.24;
84393020;;0;Para impregnar;26.75;34.24;
84393030;;0;Para ondular;26.75;34.24;
84393090;;0;Outros;26.75;34.24;
84399100;;0;--De máquinas ou aparelhos para fabricação de pasta de matérias fibrosas celulósicas;29.42;36.91;
84399910;;0;Rolos, corrugadores ou de pressão, de máquinas para ondular, com largura útil superior ou igual a 2.500 mm;29.42;30.02;
84399990;;0;Outras;29.42;36.91;
84401011;;0;Com alimentação automática;26.75;27.35;
84401019;;0;Outros;26.75;34.24;
84401020;;0;Máquinas para fabricar capas de papelão, com dispositivo de colagem e capacidade de produção superior a 60 unidades por minuto;26.75;27.35;
84401090;;0;Outros;26.75;34.24;
84409000;;0;-Partes;29.42;36.91;
84411010;;0;Cortadeiras bobinadoras com velocidade de bobinado superior a 2.000 m/min;26.75;27.35;
84411090;;0;Outras;26.75;34.24;
84412000;;0;-Máquinas para fabricação de sacos de quaisquer dimensões ou de envelopes;26.75;34.24;
84413010;;0;De dobrar e colar, para fabricação de caixas;26.75;34.24;
84413090;;0;Outras;26.75;34.24;
84414000;;0;-Máquinas de moldar artigos de pasta de papel, papel ou cartão;26.75;34.24;
84418000;;0;-Outras máquinas e aparelhos;26.75;32.45;
84419000;;0;-Partes;29.42;36.91;
84423010;;0;De compor por processo fotográfico;26.75;32.45;
84423020;;0;De compor caracteres tipográficos por outros processos, mesmo com dispositivo de fundir;26.75;27.35;
84423090;;0;Outros;26.75;34.24;
84424010;;0;De máquinas do item 8442.30.10;29.42;35.12;
84424020;;0;De máquinas do item 8442.30.20;29.42;30.02;
84424090;;0;Outras;29.42;36.91;
84425000;;0;"-Clichês, blocos, cilindros e outros elementos de impressão; pedras litográficas, blocos, placas e cilindros, preparados para impressão (por exemplo, aplainados, granulados ou polidos)";29.42;36.91;
84431110;;0;Para impressão multicolor de jornais, de largura superior ou igual a 900 mm, com unidades de impressão em configuração torre e dispositivos automáticos de emendar bobinas;26.75;27.35;
84431190;;0;Outros;26.75;34.24;
84431200;;0;--Máquinas e aparelhos de impressão, por ofsete, dos tipos utilizados em escritórios, alimentados por folhas em que um lado não seja superior a 22 cm e que o outro não seja superior a 36 cm, quando não dobradas;26.75;34.24;
84431310;;0;Para impressão multicolor de recipientes de matérias plásticas, cilíndricos, cônicos ou de faces planas;26.75;27.35;
84431321;;0;Com velocidade de impressão superior ou igual a 12.000 folhas por hora;26.75;27.35;
84431329;;0;Outros;26.75;34.24;
84431390;;0;Outros;26.75;34.24;
84431400;;0;--Máquinas e aparelhos de impressão, tipográficos, alimentados por bobinas, excluindo as máquinas e aparelhos flexográficos;26.75;27.35;
84431500;;0;--Máquinas e aparelhos de impressão, tipográficos, não alimentados por bobinas, excluindo as máquinas e aparelhos flexográficos;26.75;34.24;
